school_name,year,StudentID,First Name,Last Name,Year Level,Class,Subject,Answers,Correct Answers,Question Number,Subject Contents,Assessment Areas,sydney_correct_count_percentage,sydney_average_score,sydney_participants,student_score,student_total_assessed,student_area_assessed_score,total_area_assessed_score,participant,correct_answer_percentage_per_class,average_score,school_percentile,sydney_percentile,strength_status,high_distinct_count,distinct_count,credit_count,participant_count,awarDistinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,C,A,5,Subject Content 5 for Music,Assessment Area 5 for Music,69.88,95.21,54,34.54,56,26.68,23.69,51,27.77,80.8,40,28,W,96,11,23,4,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,A,B,4,Subject Content 6 for Music,Assessment Area 6 for Music,58.15,34.08,40,90.65,59,47.13,79.47,43,32.23,44.88,68,62,W,59,91,15,100,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,D,C,24,Subject Content 7 for Music,Assessment Area 7 for Music,43.48,62.9,71,90.39,21,61.36,64.19,92,27.92,17.19,18,66,W,40,37,25,13,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,C,C,20,Subject Content 8 for Music,Assessment Area 8 for Music,9.58,54.86,45,2.45,39,75.57,11.72,99,51.81,63.12,31,22,W,32,60,41,48,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,A,C,9,Subject Content 9 for Music,Assessment Area 9 for Music,88.41,66.41,49,3.32,80,28.31,22.45,58,88.07,73.64,34,14,W,76,27,85,65,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,B,B,11,Subject Content 10 for Music,Assessment Area 10 for Music,21.71,75.95,78,42.81,68,80.54,67.96,70,14.48,46.45,20,45,W,50,85,93,44,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,C,A,23,Subject Content 1 for Music,Assessment Area 1 for Music,60.01,41.41,51,0.96,54,1.94,65.08,90,91.55,89.74,27,7,W,47,79,66,38,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,B,Z,25,Subject Content 2 for Music,Assessment Area 2 for Music,81.94,49.59,29,1.85,85,72.13,3.32,60,59.53,44.53,30,24,W,13,51,28,77,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,A,Z,18,Subject Content 3 for Music,Assessment Area 3 for Music,55.75,83.51,78,51.16,38,25.82,95.25,91,0.31,48.84,85,9,W,35,63,99,38,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,D,A,8,Subject Content 4 for Music,Assessment Area 4 for Music,9.46,59.04,13,74.99,80,32.87,79.19,73,16.19,33.74,11,26,W,94,78,48,77,Distinction
"Christ King Catholic School, Bass Hill",2022,10,First Name 10,Last Name 10,1,Class 1,Music,A,A,16,Subject Content 5 for Music,Assessment Area 5 for Music,2.95,96.41,93,84.72,34,75.45,53,85,62.27,5.31,89,12,W,9,54,29,71,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,D,C,2,Subject Content 1 for Art,Assessment Area 1 for Art,43.75,74.08,57,35.82,46,81.56,27.31,41,70,48.75,11,37,W,73,68,80,57,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,B,B,17,Subject Content 2 for Art,Assessment Area 2 for Art,60.26,65.03,19,67.71,50,98.57,75.52,14,48.47,95.07,5,88,W,53,89,23,51,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,A,Z,16,Subject Content 3 for Art,Assessment Area 3 for Art,59.93,94.74,36,3.05,66,80.97,18.9,84,56.9,25.3,89,97,W,10,58,94,56,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,B,D,13,Subject Content 4 for Art,Assessment Area 4 for Art,18.05,64.13,80,47.97,57,15.45,48.78,22,83.04,49.5,66,8,W,7,53,81,89,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,A,B,10,Subject Content 5 for Art,Assessment Area 5 for Art,17.03,53.22,91,19.04,95,29.29,91.59,55,75.45,65.29,44,56,W,84,88,45,67,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,B,A,25,Subject Content 6 for Art,Assessment Area 6 for Art,5.28,47.4,21,56.34,58,26.42,92.51,55,55.09,1.66,97,72,W,9,35,87,25,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,C,Z,20,Subject Content 7 for Art,Assessment Area 7 for Art,45.35,92.3,92,91.99,52,76.77,0.07,82,32.81,23.97,2,88,W,39,30,24,16,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,B,A,19,Subject Content 8 for Art,Assessment Area 8 for Art,99.84,64.16,48,70.34,17,7.4,10.72,30,5.9,67.96,79,70,W,55,26,91,59,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,C,B,23,Subject Content 9 for Art,Assessment Area 9 for Art,53.29,20.96,93,58.85,15,40.48,2.05,60,84.26,64.21,17,84,W,65,17,96,22,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,C,B,4,Subject Content 10 for Art,Assessment Area 10 for Art,86.04,63.26,34,16.51,13,98.65,99.3,57,33.38,36,62,33,W,81,20,96,100,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,A,D,3,Subject Content 1 for Art,Assessment Area 1 for Art,35.15,0.1,89,9.79,97,93.14,0.41,57,85.8,69.12,53,1,W,51,44,51,66,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,D,A,14,Subject Content 2 for Art,Assessment Area 2 for Art,67,2.64,26,95.95,28,18.83,63.14,98,19.61,92.27,66,3,W,63,63,96,45,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,B,C,24,Subject Content 3 for Art,Assessment Area 3 for Art,7.44,93.8,95,14.1,86,26.62,54.7,10,15.04,26.73,20,54,W,13,99,94,61,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,C,B,1,Subject Content 4 for Art,Assessment Area 4 for Art,62.59,52.06,75,38.75,60,29.24,88.92,23,41.98,77.76,86,23,W,81,41,10,73,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,C,D,7,Subject Content 5 for Art,Assessment Area 5 for Art,49.89,39.28,40,44.75,18,96.99,54.48,60,74.21,21.55,17,40,W,39,83,46,25,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,B,Z,18,Subject Content 6 for Art,Assessment Area 6 for Art,94.2,51.57,30,5.28,95,27.56,45.02,72,34.12,17.78,13,93,W,81,72,2,74,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,A,Z,21,Subject Content 7 for Art,Assessment Area 7 for Art,42.97,82.23,72,26.9,69,52.19,36.22,66,61.46,96.05,83,46,W,79,73,65,3,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,C,C,11,Subject Content 8 for Art,Assessment Area 8 for Art,61.27,74.04,58,11.82,48,5.86,21.07,42,18.21,47.87,33,21,W,92,10,35,64,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,B,Z,22,Subject Content 9 for Art,Assessment Area 9 for Art,45.49,62.57,93,76.73,33,4.35,74.36,92,53.41,9.45,64,91,W,75,46,42,27,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,D,B,9,Subject Content 10 for Art,Assessment Area 10 for Art,57.23,2.01,40,62.84,27,54.92,17.75,24,63.35,49.39,94,47,W,87,40,1,88,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,A,D,12,Subject Content 1 for Art,Assessment Area 1 for Art,60.67,85.88,89,37.92,36,84.48,92.51,10,36.37,16.76,94,57,W,3,23,4,87,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,D,Z,15,Subject Content 2 for Art,Assessment Area 2 for Art,87.03,42.75,69,40.08,54,30.13,16.53,76,37.25,98.34,47,87,W,35,31,14,48,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,C,A,5,Subject Content 3 for Art,Assessment Area 3 for Art,82.03,99.5,90,57.6,79,90.79,67.86,64,5.6,21.7,20,20,W,58,41,7,34,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,C,D,8,Subject Content 4 for Art,Assessment Area 4 for Art,2.29,79.57,65,10.71,50,56.64,34.06,67,53.04,14.29,48,57,W,90,74,1,62,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Art,B,D,6,Subject Content 5 for Art,Assessment Area 5 for Art,72.37,96.12,36,55.93,45,90.93,80.57,24,17.82,56.64,51,53,W,63,85,25,83,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,Z,6,Subject Content 1 for Music,Assessment Area 1 for Music,98.01,39.98,61,52.53,26,0.74,7.9,72,43.93,89.27,72,98,W,17,71,66,71,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,D,12,Subject Content 2 for Music,Assessment Area 2 for Music,87.6,12.91,43,22.07,18,15.78,16.49,54,45.76,30.24,49,67,W,95,37,79,65,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,D,16,Subject Content 3 for Music,Assessment Area 3 for Music,95.01,85.02,43,79.15,71,1.28,81.44,73,46.69,68.31,60,60,W,99,1,24,55,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,D,5,Subject Content 4 for Music,Assessment Area 4 for Music,63.66,98.39,90,89.58,79,10.1,39.36,80,97.35,50.18,62,64,W,29,37,58,27,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,B,C,2,Subject Content 5 for Music,Assessment Area 5 for Music,47.63,57.11,36,66.54,72,61.06,34.5,74,37.28,45.49,71,90,W,65,50,19,89,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,Z,15,Subject Content 6 for Music,Assessment Area 6 for Music,59.17,29.35,94,94.79,91,35.71,30.23,94,77.96,58.4,30,55,W,83,8,83,42,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,B,D,13,Subject Content 7 for Music,Assessment Area 7 for Music,28.51,46.55,81,50.94,73,93.9,54.24,77,45.33,22.65,17,32,W,3,46,37,92,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,C,C,9,Subject Content 8 for Music,Assessment Area 8 for Music,83.35,34.16,66,66.9,81,0.74,39.83,47,49.75,31.14,87,53,W,63,27,82,36,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,C,D,25,Subject Content 9 for Music,Assessment Area 9 for Music,45,77.7,12,12.46,65,50.94,75.3,73,16.9,59.64,79,51,W,38,32,83,57,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,D,4,Subject Content 10 for Music,Assessment Area 10 for Music,60.46,82.37,13,0.75,100,68.86,58.7,18,72.93,43.11,86,99,W,36,18,79,19,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,D,C,18,Subject Content 1 for Music,Assessment Area 1 for Music,16.9,85.75,59,25.51,29,10.91,20.33,27,76.31,47.63,14,24,W,46,44,22,44,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,C,C,24,Subject Content 2 for Music,Assessment Area 2 for Music,66.04,24.6,99,39.36,72,84.83,13.73,32,69.35,39.95,33,64,W,99,73,53,74,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,C,B,22,Subject Content 3 for Music,Assessment Area 3 for Music,65.74,4.97,80,98.13,42,64.29,98.55,54,68.23,26.76,90,69,W,72,17,18,97,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,B,D,23,Subject Content 4 for Music,Assessment Area 4 for Music,36.97,37.46,84,59.26,88,74.02,92.26,59,29.59,76.13,10,19,W,11,22,35,79,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,B,8,Subject Content 5 for Music,Assessment Area 5 for Music,60.94,85.82,84,59.36,56,92.46,6.7,98,64.03,22.5,50,4,W,41,28,79,28,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,B,B,1,Subject Content 6 for Music,Assessment Area 6 for Music,10.78,12.92,10,41.3,41,57.04,21.89,82,30.5,10.97,69,78,W,33,58,96,58,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,D,Z,10,Subject Content 7 for Music,Assessment Area 7 for Music,37.51,2.17,20,6.74,93,32.68,66.34,66,51.52,56.01,18,24,W,55,15,58,86,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,B,Z,11,Subject Content 8 for Music,Assessment Area 8 for Music,27.46,57.58,89,43.58,14,8.83,22.07,97,50.21,77.67,54,27,W,3,66,73,27,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,D,Z,20,Subject Content 9 for Music,Assessment Area 9 for Music,9.16,82.71,39,3.38,38,10.88,64.99,16,11.8,74.42,80,63,W,21,57,79,96,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,C,B,19,Subject Content 10 for Music,Assessment Area 10 for Music,3.54,49.33,51,52.99,20,36.82,69.29,88,51.45,73.15,73,60,W,67,19,12,88,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,D,D,7,Subject Content 1 for Music,Assessment Area 1 for Music,26.99,59.43,70,63.68,48,89.07,24.48,10,80.41,55.12,94,50,W,97,17,83,35,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,Z,17,Subject Content 2 for Music,Assessment Area 2 for Music,46.66,10.15,30,38.19,81,16.79,51.66,98,67.34,44.8,54,68,W,28,82,60,72,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,B,B,3,Subject Content 3 for Music,Assessment Area 3 for Music,41.36,13.64,44,1.01,28,51.08,48.89,77,31.32,72.37,82,77,W,37,76,100,98,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,A,21,Subject Content 4 for Music,Assessment Area 4 for Music,9.21,8.84,52,90.13,92,65.02,21.74,17,82.18,96.96,89,70,W,61,45,53,66,Distinction
"Christ King Catholic School, Bass Hill",2022,11,First Name 11,Last Name 11,7,Class 7,Music,A,Z,14,Subject Content 5 for Music,Assessment Area 5 for Music,11.12,53.43,85,21.63,62,63.65,71.86,27,85.67,23.74,3,35,W,60,24,38,86,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,B,D,13,Subject Content 1 for Art,Assessment Area 1 for Art,35.17,8.46,83,75.26,39,33.6,50.01,31,25.07,89.26,95,63,W,33,46,13,17,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,D,C,25,Subject Content 2 for Art,Assessment Area 2 for Art,60.31,4.53,93,76.83,84,65.42,75.01,88,45.64,40.29,36,78,W,24,78,15,79,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,A,A,10,Subject Content 3 for Art,Assessment Area 3 for Art,68.32,42.98,13,37.4,90,48.51,55.45,70,50.5,52.39,13,17,W,57,16,73,27,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,D,A,16,Subject Content 4 for Art,Assessment Area 4 for Art,14,20.62,100,51.51,64,81.29,8.19,92,72.83,80.98,45,44,W,16,70,74,84,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,D,Z,15,Subject Content 5 for Art,Assessment Area 5 for Art,57.17,40.39,52,77.06,25,87.36,69.58,83,99.28,53.71,43,54,W,96,98,23,24,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,B,Z,21,Subject Content 6 for Art,Assessment Area 6 for Art,95.28,36.73,61,75.04,66,91.57,42.56,97,12.45,90.88,8,94,W,60,74,87,49,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,D,D,3,Subject Content 7 for Art,Assessment Area 7 for Art,32.75,20.39,84,35.05,79,89.36,60.81,27,65.75,57.35,14,77,W,86,16,59,25,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,D,C,8,Subject Content 8 for Art,Assessment Area 8 for Art,71.95,61.72,30,0.66,43,66.6,44.93,90,91.38,76.67,15,40,W,39,23,81,59,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,D,D,14,Subject Content 9 for Art,Assessment Area 9 for Art,95.8,92.18,56,16.29,95,71.14,71.56,62,16.96,90.82,37,18,W,2,54,89,72,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,D,Z,22,Subject Content 10 for Art,Assessment Area 10 for Art,1.76,98.46,40,93.25,74,49.97,95.38,73,14.47,50.93,27,76,W,21,8,20,27,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,D,Z,4,Subject Content 1 for Art,Assessment Area 1 for Art,63.12,81.71,60,99.68,97,72.46,11.23,28,43,65.26,61,58,W,59,18,72,71,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,B,C,2,Subject Content 2 for Art,Assessment Area 2 for Art,87.47,2.81,28,83.87,18,33.48,61.63,86,27.86,55.63,60,6,W,77,58,82,19,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,A,Z,9,Subject Content 3 for Art,Assessment Area 3 for Art,52.07,44.34,40,70.91,31,36.79,16.53,47,3.91,29.4,95,32,W,43,99,46,34,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,C,A,24,Subject Content 4 for Art,Assessment Area 4 for Art,11.66,35.18,87,84.3,36,30.43,14.4,47,2.6,70.43,14,94,W,43,6,65,57,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,A,C,7,Subject Content 5 for Art,Assessment Area 5 for Art,27.73,60.16,71,83.55,83,34.78,47.14,36,24.32,26.43,90,20,W,88,98,87,60,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,C,Z,12,Subject Content 6 for Art,Assessment Area 6 for Art,17.36,46.36,72,44.02,96,56.66,60.9,61,89.59,24.14,18,19,W,48,25,92,29,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,B,A,17,Subject Content 7 for Art,Assessment Area 7 for Art,91.77,64.27,81,56.05,80,71.79,45.14,64,38.78,33.95,28,39,W,1,2,64,42,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,C,B,6,Subject Content 8 for Art,Assessment Area 8 for Art,1.39,86.63,100,53.8,91,67.31,31.09,61,5.62,11.55,18,85,W,64,62,74,41,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,C,A,18,Subject Content 9 for Art,Assessment Area 9 for Art,67.52,11.24,78,95.51,58,56.49,43.87,48,97.12,73.63,83,48,W,18,53,2,70,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,C,C,1,Subject Content 10 for Art,Assessment Area 10 for Art,12.99,51.7,65,47.28,13,49.3,81.57,14,97.33,18.86,51,6,W,61,42,70,91,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,A,Z,19,Subject Content 1 for Art,Assessment Area 1 for Art,66.8,62.33,67,59.34,32,60.9,88.24,72,64.56,27.27,6,78,W,62,89,80,79,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,D,A,23,Subject Content 2 for Art,Assessment Area 2 for Art,63.51,5.24,73,9.4,91,53.56,28.67,56,97.62,94.97,84,60,W,43,11,90,89,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,A,B,11,Subject Content 3 for Art,Assessment Area 3 for Art,85.15,84.45,18,38.08,30,63.55,67.77,79,99.67,45.9,92,35,W,74,75,82,23,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,A,A,20,Subject Content 4 for Art,Assessment Area 4 for Art,33.59,87.25,53,46.2,37,41.94,10.04,81,92.54,24.66,14,46,W,98,1,59,85,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Art,B,C,5,Subject Content 5 for Art,Assessment Area 5 for Art,4.18,72.28,20,66.12,39,95.35,64.06,32,53.19,43.12,18,35,W,37,33,63,27,Distinction
"Christ King Catholic School, Bass Hill",2022,12,First Name 12,Last Name 12,2,Class 2,Music,B,A,10,Subject Content 1 for Music,Assessment Area 1 for Music,97.88,53.9,26,96.37,46,4.51,63.42,46,32.78,52.43,62,45,W,84,22,83,49,Distinction
